name,description
HBB BABIES RESUSCITATED IN HEALTH FACILITIES,NULL
HBB DEATHS DUE TO ASPHYXIA IN HEALTH FACILITIES,NULL
HBB FRESH STILL BIRTHS IN HEALTH FACILITY,NULL
HBB HC EQUIPPED WITH FUNCTIONING SUCTION DEVICE,NULL
HBB HEALTH FACILITIES EQUIPED WITH AT LEAST A FUNCTIONING AMBUBAG,NULL
HBB HEALTH FACILITIES WITH A FUNCTIONING WALL CLOCK OR TIMER,NULL
HBB HEALTH FACILITIES WITH FUNCTIONING MASK SIZE 0,NULL
HBB HEALTH FACILITIES WITH FUNCTIONING MASK SIZE 1,NULL
HBB HEALTH FACILITIES WITH FUNCTIONING NEONATALIE SIMULATOR,NULL
HBB HEALTH FACILITIES WITH FUNCTIONING SUCTION DEVICE,NULL
HBB HEALTH PROVIDERS TRAINEDBY HEALTH FACILITY LEVEL,NULL
HBB HEALTH PROVIDERS TRAINED BY TYPE OF CADRE,NULL
HBB HEALTH PROVIDERS TRAINED BY ZONE AND OR DISTRICT,NULL
HBB HEALTH PROVIDERS TRAINED BY ZONE OR DISTRICT,NULL
HBB HEALTH PROVIDERS TRAINED IN HBB BY TYPE OF CADRE,NULL
HBB HEALTH PROVIDERS TRAIN IN HBB BY HEALTH FACILITY LEVEL,NULL
HBB HEALTH WORKERS ORIENTED IN HBB BY HEALTH FACILITIES IN DISTRICT,NULL
HBB HEALTH WORKERS ORIENTED TO HBB BY HEALTH FACILITIES,NULL
HBB NUMBER OF BABIES BORN ALIVE IN HEALTH FACILITIES,NULL
HBB NUMBER OF DELIVERIES IN HEALTH FACILITIES,NULL
HBB TRAINED PROVIDERS ABLE TO USE BAG AND MASK RESUSCITATION DURING HBB SUPERVISION,NULL
HBB TRAINED PROVIDERS WHO RECEIVED HBB SUPERVISION IN PAST 3 MONTHS,NULL
HBB TRAINERS AVAILABLE IN THE DISTRICT,NULL
HEALTH ASSISTANTS IN POSTS,NULL
HEALTH SURVEILLANCE ASSISTANTS IN POSTS,NULL
HI,NULL
HIV AIDS ADMISSION,NULL
HIV AIDS INPATIENT DEATH,NULL
HIV AIDS NEW,NULL
HIV AND AIDS DISTRICT HOSPITAL,NULL
HIV AND AIDS FLIPCHARTS,NULL
HIV AND AIDS HEALTH CENTRE,NULL
HIV AND AIDS HEALTH POST,NULL
HIV AND AIDS LEAFLETS,NULL
HIV AND AIDS NONE,NULL
HIV AND AIDS # OF COMMUNITY MEETINGS COMMEMORATION DAYS,NULL
HIV AND AIDS # OF FILM SHOWS,NULL
HIV AND AIDS # OF INTERACTIVE DRAMA SESSIONS,NULL
HIV AND AIDS # OF ROAD SHOWS,NULL
HIV AND AIDS OTHER,NULL
HIV AND AIDS POSTERS,NULL
HIV AND AIDS RURAL COMM HOSP,NULL
HIV AND AIDS TOTAL#PROVIDED IN THIS QUARTER,NULL
HIV AND AIDS TV DVDS,NULL
HM ACTIVE VILLAGE HEALTH COMMITTEES WITHIN CATCHMENT AREA,NULL
HMIS17 ABORTION COMPLICATIONS TREATED ADMISSIONS,NULL
HMIS17 ABORTION COMPLICATIONS TREATED DEATHS,NULL
HMIS17 ABORTION COMPLICATIONS TREATED NEW,NULL
HMIS17 ACCOUNT AND ADMIN PERSONNEL IN POST,NULL
HMIS17 ACUTE EYE INFECTION ADMISSION,NULL
HMIS17 ACUTE EYE INFECTION INPATIENT DEATH,NULL
HMIS17 ACUTE EYE INFECTION NEW,NULL
HMIS17 ACUTE PSYCHIATRIC DISORDER ADMISSION,NULL
HMIS17 ACUTE PSYCHIATRIC DISORDER INPATIENT DEATH,NULL
HMIS17 ACUTE PSYCHIATRIC DISORDER NEW,NULL
HMIS17 ACUTE RESPIRATORY INFECTIONS U5 ADMISSIONS,NULL
HMIS17 ACUTE RESPIRATORY INFECTIONS U5 DEATHS,NULL
HMIS17 ACUTE RESPIRATORY INFECTIONS U5 NEW,NULL
HMIS17 ADMISSIONS FROM ALL CAUSES,NULL
HMIS17 ALL OTHER COMMUNICABLE DISEASES ADMISSION,NULL
HMIS17 ALL OTHER COMMUNICABLE DISEASES INPATIENT DEATH,NULL
HMIS17 ALL OTHER COMMUNICABLE DISEASES NEW,NULL
HMIS17 ALL OTHER NON COMMUNICABLE DISEASES ADMISSION,NULL
HMIS17 ALL OTHER NON COMMUNICABLE DISEASES INPATIENT DEATH,NULL
HMIS17 ALL OTHER NON COMMUNICABLE DISEASES NEW,NULL
HMIS17 ALL OTHER SURGICAL CONDITIONS ADMISSION,NULL
HMIS17 ALL OTHER SURGICAL CONDITIONS INPATIENT DEATH,NULL
HMIS17 ALL OTHER SURGICAL CONDITIONS NEW,NULL
HMIS17 ANAEMIA ADMISSION,NULL
HMIS17 ANAEMIA INPATIENT DEATH,NULL
HMIS17 ANAEMIA NEW,NULL
HMIS17 ANTENATAL FIRST VISIT IN FIRST TRIMESTER,NULL
HMIS17 ASTHMA ADMISSION,NULL
HMIS17 ASTHMA INPATIENT DEATH,NULL
HMIS17 ASTHMA NEW,NULL
HMIS17 BILHARZIA NEW,NULL
HMIS17 CAESAREAN SECTION,NULL
HMIS17 CASE TREATED AS STI NEW,NULL
HMIS17 CATARACT ADMISSION,NULL
HMIS17 CATARACT DENTAL DECAY ADMISSION,NULL
HMIS17 CATARACT INPATIENT DEATH,NULL
HMIS17 CATARACT NEW,NULL
HMIS17 CHICKEN POX ADMISSION,NULL
HMIS17 CHICKEN POX NEW,NULL
HMIS17 CHRONIC PSYCHIATRIC DISORDER ADMISSION,NULL
HMIS17 CHRONIC PSYCHIATRIC DISORDER INPATIENT DEATH,NULL
HMIS17 CHRONIC PSYCHIATRIC DISORDER NEW,NULL
HMIS17 CLINICAL OFFICERS IN POST,NULL
HMIS17 CONFIRMED HIV POSITIVE CASES,NULL
HMIS17 CUMULATIVE ACTUAL EXPENDITURE IN ALL PROGRAMMES,NULL
HMIS17 CUMULATIVE ORT ALLOCATION RECEIVED TO DATE,NULL
HMIS17 DELIVERY BY TRAINED PERSONNEL,NULL
HMIS17 DENTAL DECAY ADMISSIONS,NULL
HMIS17 DENTAL DECAY INPATIENT DEATH,NULL
HMIS17 DENTAL DECAY NEW,NULL
HMIS17 DIABETIC CASES ADMISSION,NULL
HMIS17 DIABETIC CASES DEATH,NULL
HMIS17 DIABETIC CASES NEW,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  ADMISSION,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  INPATIENT DEATH,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  NEW,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  UNDER 5 YEARS ADMISSION,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS17 DIARRHOEA DISEASES  NON BLOODY  UNDER 5 YEARS NEW,NULL
HMIS17 DIRECT OBSTETRIC INPATIENT DEATH,NULL
HMIS17 DISCHARGES TOTAL,NULL
HMIS17 DOCTORS IN POSTS,NULL
HMIS17 DOG BITE ADMISSION,NULL
HMIS17 DOG BITE INPATIENT DEATH,NULL
HMIS17 DOG BITE NEW,NULL
HMIS17 DYSENTERY ADMISSION,NULL
HMIS17 DYSENTERY INPATIENT DEATH,NULL
HMIS17 DYSENTERY NEW,NULL
HMIS17 DYSENTERY UNDER 5 YEARS ADMISSION,NULL
HMIS17 DYSENTERY UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS17 DYSENTERY UNDER 5 YEARS NEW,NULL
HMIS17 EAR INFECTION ADMISSION,NULL
HMIS17 EAR INFECTION INPATIENT DEATH,NULL
HMIS17 EAR INFECTION NEW,NULL
HMIS17 ECLAMPSIA ADMISSIONS,NULL
HMIS17 ECLAMPSIA DEATHS,NULL
HMIS17 ECLAMPSIA NEW,NULL
HMIS17 EPILEPSY ADMISSION,NULL
HMIS17 EPILEPSY INPATIENT DEATH,NULL
HMIS17 EPILEPSY NEW,NULL
HMIS17 FAMILY PLANNING ACCEPTORS OF CHILD BEARING AGE NEW,NULL
HMIS17 FIRST ANTENATAL VISIT,NULL
HMIS17 FUNCTIONING AMBULANCES,NULL
HMIS17 GOITRE ADMISSION,NULL
HMIS17 GOITRE NEW,NULL
HMIS17 GYNAECOLOGICAL DISORDERS ADMISSION,NULL
HMIS17 GYNAECOLOGICAL DISORDERS INPATIENT DEATH,NULL
HMIS17 GYNAECOLOGICAL DISORDERS NEW,NULL
HMIS17 GYNAECOLOGY VISTS,NULL
HMIS17 HIV AIDS ADMISSION,NULL
HMIS17 HIV AIDS INPATIENT DEATH,NULL
HMIS17 HIV AIDS NEW,NULL
HMIS17 HIV TEST POSITIVE 15 49 YEARS,NULL
HMIS17 HYPERTENSION ADMISSION,NULL
HMIS17 HYPERTENSION INPATIENT DEATH,NULL
HMIS17 HYPERTENSION NEW,NULL
HMIS17 INCOME COST SHARING,NULL
HMIS17 INPATIENT DAYS,NULL
HMIS17 INPATIENT DEATHS TOTAL,NULL
HMIS17 INSECTICIDE TREATED NETS DISTRIBUTED,NULL
HMIS17 INTESTINAL WORMS NEW,NULL
HMIS17 IRON SUPPLEMENTATION RECEIVED BY PREGNANT WOMAN,NULL
HMIS17 JAUNDICE AND INFECTIVE HEPATITIS ADMISSION,NULL
HMIS17 JAUNDICE AND INFECTIVE HEPATITIS INPATIENT DEATH,NULL
HMIS17 JAUNDICE AND INFECTIVE HEPATITIS NEW,NULL
HMIS17 LEPROSY ADMISSION,NULL
HMIS17 LEPROSY NEW,NULL
HMIS17 LIVE BIRTH,NULL
HMIS17 LIVE BIRTH UNDER 2500G,NULL
HMIS17 MALARIA 5 YEARS AND OLDER ADMISSION,NULL
HMIS17 MALARIA 5 YEARS AND OLDER DEATHS,NULL
HMIS17 MALARIA 5 YEARS AND OLDER NEW,NULL
HMIS17 MALARIA ADMISSION,NULL
HMIS17 MALARIA INPATIENT DEATH,NULL
HMIS17 MALARIA NEW,NULL
HMIS17 MALARIA UNDER 5 YEARS ADMISSIONS,NULL
HMIS17 MALARIA UNDER 5 YEARS DEATHS,NULL
HMIS17 MALARIA UNDER 5 YEARS NEW,NULL
HMIS17 MALNUTRITION ADMISSION,NULL
HMIS17 MALNUTRITION INPATIENT DEATH,NULL
HMIS17 MALNUTRITION NEW,NULL
HMIS17 MEASLES ADMISSION,NULL
HMIS17 MEASLES INPATIENT DEATH,NULL
HMIS17 MEASLES NEW,NULL
HMIS17 MEASLES UNDER 5 YEARS ADMISSION,NULL
HMIS17 MEASLES UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS17 MEASLES UNDER 5 YEARS NEW,NULL
HMIS17 MENINGITIS ADMISSION,NULL
HMIS17 MENINGITIS INPATIENT DEATH,NULL
HMIS17 MENINGITIS NEW,NULL
HMIS17 MUSCULOSKELETAL PAINS ADMISSION,NULL
HMIS17 MUSCULOSKELETAL PAINS INPATIENT DEATH,NULL
HMIS17 MUSCULOSKELETAL PAINS NEW,NULL
HMIS17 NEW BORN COMPLICATIONS ADMISSIONS,NULL
HMIS17 NEW BORN COMPLICATIONS NEW,NULL
HMIS17 NEW PATIENTS ATTENDING PHYSIOTHERAPY,NULL
HMIS17 NIVERAPINE DOSE TO BABY BORN TO WOMAN WITH HIV,NULL
HMIS17 NURSING OFFICERS IN POSTS,NULL
HMIS17 OPD TOTAL ATTENDANCE,NULL
HMIS17 OPERATIONS DURING THE SAME PERIOD,NULL
HMIS17 OPERATIONS PERFORMED WITHIN 7 DAYS OF ADMISSION,NULL
HMIS17 OPPORTUNISTIC INFECTIONS ADMISSION,NULL
HMIS17 OPPORTUNISTIC INFECTIONS INPATIENT DEATHS,NULL
HMIS17 OPPORTUNISTIC INFECTIONS NEW,NULL
HMIS17 OTHER GENITO URINARY TRACT INFECTION ADMISSION,NULL
HMIS17 OTHER GENITO URINARY TRACT INFECTION INPATIENT DEATH,NULL
HMIS17 OTHER GENITO URINARY TRACT INFECTION NEW,NULL
HMIS17 OTHER HEART DISEASES ADMISSION,NULL
HMIS17 OTHER HEART DISEASES INPATIENT DEATH,NULL
HMIS17 OTHER HEART DISEASES NEW,NULL
HMIS17 OTHER LOWER RESPIRATORY INFECTION ADMISSION,NULL
HMIS17 OTHER LOWER RESPIRATORY INFECTION INPATIENT DEATH,NULL
HMIS17 OTHER LOWER RESPIRATORY INFECTION NEW,NULL
HMIS17 OTHER ORAL CONDITIONS ADMISSION,NULL
HMIS17 OTHER ORAL CONDITIONS INPATIENT DEATH,NULL
HMIS17 OTHER ORAL CONDITIONS NEW,NULL
HMIS17 OTHER SKIN CONDITIONS ADMISSION,NULL
HMIS17 OTHER SKIN CONDITIONS INPATIENT DEATH,NULL
HMIS17 OTHER SKIN CONDITIONS NEW,NULL
HMIS17 PATIENTS CURED AND DISCHARGED HOME,NULL
HMIS17 PATIENTS SEEN BY SPECIALISTS WITHIN 4 WEEKS OF APPOINTMENT,NULL
HMIS17 PATIENTS SEEN IN THE SPECIALIST CLINIC TOTAL,NULL
HMIS17 PNEUMONIA ADMISSION,NULL
HMIS17 PNEUMONIA INPATIENT DEATH,NULL
HMIS17 PNEUMONIA NEW,NULL
HMIS17 PNEUMONIA UNDER 5 YEARS ADMISSION,NULL
HMIS17 PNEUMONIA UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS17 PNEUMONIA UNDER 5 YEARS NEW,NULL
HMIS17 POSTNATAL WOMAN RECEIVING VITAMIN A WITHIN 2 WEEKS OF DELIVERY,NULL
HMIS17 POST PARTUM HAEMORRHAGE ADMISSIONS,NULL
HMIS17 POST PARTUM HAEMORRHAGE DEATHS,NULL
HMIS17 POST PARTUM HAEMORRHAGE NEW,NULL
HMIS17 PREGNANT WOMAN RECEIVING VCT AND SEROSTATUS RESULT,NULL
HMIS17 PREGNANT WOMAN TESTED HIV POSITIVE,NULL
HMIS17 RABIES ADMISSION,NULL
HMIS17 RABIES INPATIENT DEATH,NULL
HMIS17 RABIES NEW,NULL
HMIS17 REFERALS FROM OTHER INSTITUTIONS,NULL
HMIS17 REFERRALS TO OTHER INSTITUTIONS,NULL
HMIS17 ROAD TRAFFIC ACCIDENTS ADMISSIONS,NULL
HMIS17 ROAD TRAFFIC ACCIDENTS DEATH,NULL
HMIS17 ROAD TRAFFIC ACCIDENTS NEW,NULL
HMIS17 SCABIES ADMISSION,NULL
HMIS17 SCABIES NEW,NULL
HMIS17 SEPSIS ADMISSIONS,NULL
HMIS17 SEPSIS DEATHS,NULL
HMIS17 SEPSIS NEW,NULL
HMIS17 SEVERE ANAEMIA IN PREGNANCY ADMISSIONS,NULL
HMIS17 SEVERE ANAEMIA IN PREGNANCY DEATHS,NULL
HMIS17 SEVERE ANAEMIA IN PREGNANCY NEW,NULL
HMIS17 SEXUALLY TRANSMITTED INFECTIONS ADMISSION,NULL
HMIS17 SEXUALLY TRANSMITTED INFECTIONS INPATIENT DEATH,NULL
HMIS17 SPECIALISTS IN POST,NULL
HMIS17 SULPHA PYRIMETHAMINE RECEIVED BY PREGNANT WOMAN,NULL
HMIS17 TECHNICIANS IN POST,NULL
HMIS17 TET TOX 5TH BOOSTER DOSE TO PREGNANT WOMAN,NULL
HMIS17 TOTAL ANC ATTENDANCE,NULL
HMIS17 TOTAL ANTENATAL VISITS,NULL
HMIS17 TOTAL PHYSIOTHERAPY ATTENDANCE,NULL
HMIS17 TRAUMATIC CONDITIONS ADMISSION,NULL
HMIS17 TRAUMATIC CONDITIONS INPATIENT DEATH,NULL
HMIS17 TRAUMATIC CONDITIONS NEW,NULL
HMIS17 TTV 5TH DOSE,NULL
HMIS17 TUBERCULOSIS DETECTED ADMISSION,NULL
HMIS17 TUBERCULOSIS DETECTED INPATIENT DEATH,NULL
HMIS17 TUBERCULOSIS DIAGNOSED NEW,NULL
HMIS17 TYPHOID ADMISSION,NULL
HMIS17 TYPHOID INPATIENT DEATH,NULL
HMIS17 TYPHOID NEW,NULL
HMIS17 UPPER RESPIRATORY INFECTION ADMISSION,NULL
HMIS17 UPPER RESPIRATORY INFECTION INPATIENT DEATH,NULL
HMIS17 UPPER RESPIRATORY INFECTION NEW,NULL
HMIS17 VOLUNTARY COUNSELLING AND TESTING 15 49 AGE GROUP,NULL
HMIS17 WOMAN OF CHILD BEARING AGE USING MODERN FAMILY PLANNING METHODS,NULL
HMIS17 WOMAN WITH OBSTETRIC COMPLICATION TREATED AT OBSTETRIC CARE FACILITY,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING CONDOMS,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING DEPO PROVERA,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING IUCD,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING NORPLANT,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING ORAL PILLS,NULL
HMIS17 WOMEN OF REPRODUCTIVE AGE RECEIVING STERILISATION,NULL
HMIS17 YELLOW FEVER ADMISSION,NULL
HMIS17 YELLOW FEVER NEW,NULL
HMIS ABORTION COMPLICATIONS TREATED,NULL
HMIS ACUTE EYE INFECTION ADMISSION,NULL
HMIS ACUTE EYE INFECTION INPATIENT DEATH,NULL
HMIS ACUTE FLACCID PARALYSIS ADMISSION,NULL
HMIS ACUTE FLACCID PARALYSIS INPATIENT DEATH,NULL
HMIS ACUTE FLACCID PARALYSIS NEW,NULL
HMIS ACUTE FLACCID PARALYSIS UNDER 15 YEARS NEW,NULL
HMIS ACUTE RESPIRATORY INFECTIONS UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS ACUTE RESPIRATORY INFECTIONS UNDER 5 YEARS NEW,NULL
HMIS ADMISSIONS,NULL
HMIS ANTENATAL FIRST VISIT,NULL
HMIS ANTENATAL FIRST VISIT IN FIRST TRIMESTER,NULL
HMIS ANTENATAL TOTAL VISITS,NULL
HMIS BCG,NULL
HMIS BED CAPACITY,NULL
HMIS CAESAREAN SECTION,NULL
HMIS CASE TREATED AS STI NEW,NULL
HMIS CHILD ATTENDING UNDER FIVE CLINIC,NULL
HMIS CHOLERA INPATIENT DEATH,NULL
HMIS CHOLERA NEW,NULL
HMIS COMMON INJURIES AND WOUNDS,NULL
HMIS CO TRIMOXAZOLE OUT OF STOCK FOR MORE THAN 1 WEEK,NULL
HMIS DELIVERY BY SKILLED PERSONNEL,NULL
HMIS DELIVERY TREATED FOR POSTPARTUM HAEMORRHAGE,NULL
HMIS DELIVERY TREATED FOR SEPSIS,NULL
HMIS DIARRHOEA DISEASES  NON BLOODY  UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS DIARRHOEA NON BLOODY UNDER 5 YEARS NEW,NULL
HMIS DIRECT OBSTETRIC INPATIENT DEATH,NULL
HMIS DO YOU HAVE FUNCTIONAL ELECTRICITY,NULL
HMIS DO YOU HAVE FUNCTIONING ELECTRICTY,NULL
HMIS DO YOU HAVE FUNCTIONING WATER SUPPLY ELETRICTY AND COMMUNICATION SYST,NULL
HMIS DYSENTERY INPATIENT DEATH,NULL
HMIS DYSENTERY NEW,NULL
HMIS DYSENTERY UNDER 5 YEARS NEW,NULL
HMIS EAR INFECTION NEW,NULL
HMIS EBOLA NEW,NULL
HMIS EYE INFECTION NEW,NULL
HMIS FUNCTIONAL COMMUNICATION EQUIPMENT HEALTH CENTRES,NULL
HMIS FUNCTIONAL ELECTRICITY SUPPLY HEALTH CENTRES,NULL
HMIS FUNCTIONAL WATER SUPPLY HEALTH CENTRES,NULL
HMIS FUNCTIONING AMBULANCES,NULL
HMIS HIV CONFIRMED POSITIVE 15 49 YEARS NEW,NULL
HMIS HIV POSITIVE PERSON RECEIVING ANTI RETROVIRAL TREATMENT,NULL
HMIS HIV TEST POSITIVE 15 49 YEARS,NULL
HMIS HOME BASED CARE PATIENT FOLLOWED UP AND PROVIDED TREATMENT,NULL
HMIS HOUSEHOLDS WITH SAFE DRINKING WATER,NULL
HMIS HOUSEHOLDS WITH SAN PLAT LATRINE,NULL
HMIS IMMUNISED FULLY UNDER 1 YEAR NEW,NULL
HMIS INPATIENT DAYS,NULL
"HMIS INPATIENT DEATHS  EXCLUDING MATERNITY ",NULL
HMIS INPATIENT DEATHS TOTAL,NULL
HMIS INPATIENT DISCHARGES,NULL
HMIS INSECTICIDE TREATED NETS DISTRIBUTED,NULL
HMIS IS THE HEALTH CENTRE COMMITTEE FUNCTIONAL,NULL
HMIS LEPROSY NEW,NULL
HMIS LIVE BIRTH,NULL
HMIS LIVE BIRTH LESS THAN 2500G,NULL
HMIS MALARIA 5 YEARS AND OLDER INPATIENT DEATH,NULL
HMIS MALARIA 5 YEARS AND OLDER NEW,NULL
HMIS MALARIA UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS MALARIA UNDER 5 YEARS NEW,NULL
HMIS MALNUTRITION UNDER 5 YEARS INPATIENT DEATH,NULL
HMIS MALNUTRITION UNDER 5 YEARS NEW,NULL
HMIS MEASLES 1ST DOSE AT 9 MONTHS,NULL
HMIS MEASLES NEW,NULL
HMIS MENINGOCOCCAL MENINGITIS NEWX,NULL
HMIS NEONATAL TETANUS NEW,NULL
HMIS NEVIRAPINE DOSE TO BABY BORN TO WOMAN WITH HIV,NULL
HMIS NEWBORN TREATED FOR COMPLICATIONS,NULL
HMIS OPD TOTAL ATTENDANCE,NULL
HMIS OPPORTUNISTIC INFECTIONS NEW,NULL
HMIS ORAL CONDITION NEW,NULL
HMIS ORAL REHYDRATION SACHETS OUT OF STOCK FOR MORE THAN 1 WEEK,NULL
HMIS OTHER SKIN CONDITIONS NEW,NULL
HMIS PENTAVALENT III,NULL
HMIS PLAGUE NEW,NULL
HMIS POLIO III,NULL
HMIS POSTPARTUM CARE WITHIN 2 WEEKS OF DELIVERY,NULL
HMIS PREGNANT WOMAN RECEIVING VCT AND SEROSTATUS RESULT,NULL
HMIS PREGNANT WOMAN TESTED HIV POSITIVE,NULL
HMIS PREGNANT WOMAN TREATED FOR ECLAMPSIA,NULL
HMIS PREGNANT WOMAN TREATED FOR SEVERE ANAEMIA,NULL
HMIS RABIES NEW,NULL
HMIS ROAD TRAFFIC ACCIDENT,NULL
HMIS ROAD TRAFFIC ACCIDENT INPATIENT DEATH,NULL
HMIS SCHISTOSOMIASIS NEW,NULL
HMIS SKIN INFECTION NEW,NULL
HMIS SMEAR SPUTUM POSITIVE CASES PROVED NEGATIVE AT THE END OF TREATMENT,NULL
HMIS SP AND ORS AND CO TRIMOXAZOLE OUT OF STOCK FOR MORE THAN 1 WEEK,NULL
HMIS SULPHA PYRIMETHAMINE OUT OF STOCK FOR MORE THAN 1 WEEK,NULL
HMIS SUPERVISED BY DHMT MEMBERS USING THE INTEGRATED CHECKLIST,NULL
HMIS SYPHILIS IN PREGNANCY,NULL
HMIS TUBERCULOSIS CASE COMPLETED TREATMENT,NULL
HMIS TUBERCULOSIS DIAGNOSED INPATIENT DEATH,NULL
HMIS TUBERCULOSIS DIAGNOSED NEW,NULL
HMIS UNDERWEIGHT FOR AGE UNDER 5 YEARS,NULL
HMIS VITAMIN A DOSE TO 6 59 MONTHS POPULATION,NULL
HMIS VOLUNTEER COUNSELLING CONFIDENTIAL TEST AND SEROSTATUS RESULT 15 49 Y,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING CONDOMS,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING DEPO PROVERA,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING IUCD,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING MODERN FAMILY PLANNING METHODS,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING NORPLANT,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING ORAL PILLS,NULL
HMIS WOMAN OF REPRODUCTIVE AGE RECEIVING STERILISATION,NULL
HMIS WOMAN WITH OBSTETRIC COMPLICATION TREATED AT OBSTETRIC CARE FACILITY,NULL
HMIS YELLOW FEVER NEW,NULL
HTC AGE A 0 11 MONTHS,NULL
HTC AGE B 1 14 YEARS,NULL
HTC AGE C 15 24 YEARS,NULL
HTC AGE D 25+ YEARS,NULL
HTC CLIENT OTHERS,NULL
HTC CLIENT PITC,NULL
HTC CLIENT PRS,NULL
HTC CONFIRMATORY INCONCL,NULL
HTC FINAL RESULTS GIVEN TO CLIENT CONFIRMED POSITIVE,NULL
HTC FINAL RESULTS GIVEN TO CLIENT EXPOSED INFANT,NULL
HTC FINAL RESULTS GIVEN TO CLIENT INCONCLUSIVE,NULL
HTC FINAL RESULTS GIVEN TO CLIENT NEGATIVE,NULL
HTC FINAL RESULTS GIVEN TO CLIENT POSITIVE,NULL
HTC FINAL RESULTS GIVEN TO CLIENT QUERY FALSE POSITIVE,NULL
HTC NEVER TESTED,NULL
HTC OUTREACH SITES,NULL
HTC PARTNER NOT PRESENT,NULL
HTC PARTNER PRESENT,NULL
HTC PHYSICAL TESTS IN STOCK AT END,NULL
HTC PREV EXPOSED INFANT,NULL
HTC PREV INCONCLUSIVE,NULL
HTC PREV NEGATIVE,NULL
HTC PREV POSITIVE,NULL
HTC REFERRED FOR ART SERVICES,NULL
HTC REFERRED FOR OTHER SERVICES,NULL
HTC REFERRED FOR PMTCT SERVICES,NULL
HTC REFERRED FOR TB SERVICES,NULL
HTC RISK HIGH,NULL
HTC RISK LOW,NULL
HTC RISK ONG,NULL
HTC STATIC SITES,NULL
HTC SUM OF ALL SLIPS,NULL
HTC TESTED EVER,NULL
HTC TESTED MALES,NULL
HTC TESTED NON PREGNANT FEMALES,NULL
HTC TESTED PREGNANT FEMALES,NULL
HTC TESTED WITH PARTNER,NULL
HTC TEST KIT OUTCOMES SINGLE TEST NEGATIVE,NULL
HTC TEST KIT OUTCOMES SINGLE TEST POSITIVE,NULL
HTC TEST KIT OUTCOMES TEST 1&2 DISCORD,NULL
HTC TEST KIT OUTCOMES TEST 1&2 POSITIVE,NULL
HTC TEST KIT RESULTS TEST 1&2 NEGATIVE,NULL
HTC TOTAL TESTS EXPIRED DISPOSED,NULL
HTC TOTAL TESTS IN STOCK AT START OF 1ST DAY,NULL
HTC TOTAL TESTS RECEIVED AT THIS LOCATION,NULL
HTC TOTAL TESTS USED FOR PURPOSES,NULL
HTC TOTAL TEST USED FOR TESTING CLIENTS,NULL
HTC WAS ANY HIV TESTING DONE AT THIS SITE DURING THIS MONTH,NULL
HTS ART,NULL
HTS BIOLINE,NULL
HTS DETERMINE,NULL
HTS FEMALE NON PREGNANT,NULL
HTS FEMALE PREGNANT,NULL
HTS HC,NULL
HTS MALE,NULL
HTS NUM OF CBDA HSA,NULL
HTS NUM OF EXPECTED CBDA HSA,NULL
HTS PERCENTAGE REPORTING RATE,NULL
HTS PMTCT,NULL
HTS SUPPORT GROUPS,NULL
HTS UNIGOLD,NULL
IDSR ACUTE FLACID PARALYSIS,NULL
IDSR ACUTE HEMORRHAGIC FEVER SYNDROME,NULL
IDSR ACUTE HEPATITIS,NULL
IDSR ACUTE PSYCHOSIS,NULL
IDSR ADVERSE EFFECTS FOLLOWING IMMUNIZATION,NULL
IDSR AFP,NULL
IDSR BACTERIAL MENINGITIS,NULL
IDSR CASES INITIATED ON ART,NULL
IDSR CERVICAL CANCER,NULL
IDSR CHOLERA,NULL
IDSR DECISIONS AND ACTION TAKEN,NULL
IDSR DIABETES MELLITUS,NULL
IDSR DIARRHOEA IN <5,NULL
IDSR DIARRHOEA WITH BLOOD,NULL
IDSR DIARRHOEA WITH BLOODY,NULL
IDSR DIARRHOEA WITH DEHYDRATION,NULL
IDSR DOG BITE,NULL
IDSR EPIDEMIOLOGICAL COMMENTS,NULL
IDSR EPILEPSY,NULL
IDSR FEMALE NON VESICULAR GENITAL ULCER,NULL
IDSR INFLUENZA LIKE ILLNESS,NULL
