ID NUMBER,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,2.02.a who is responsible for collecting,2.02.b what additional roles/jobs,2.02.c where does it go,2.02.d How is it transmitted/shared,2.02.e How often,2.02.f How do you use,2.02.g how do others use,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,Level number,Level
3471,DH,2,HIVEXPO CHILD HIVNEG,0,REG ANC,PER NURSE,DELIVERY,OFF DHO,COLLECT,WEEKLY M,TREATINIT,PROGPERFORM,Exposed Children HIV Negative,0,Antenatal Care Register,3,Facility
3471,DH,3,TREAT ART,0,CARD MAS,PER CLERK ART,MI,OFF ART,OFF ART,WEEKLY,TREATADHERE,PROGPERFORM,Treatment ART,0,Master Card,3,Facility
3471,DH,3,DEFAULT,0,CARD MAS,PER CLERK ART,MI,OFF ART,OFF ART,WEEKLY,TREATADHERE,PROGPERFORM,Defaulters,0,Master Card,3,Facility
3471,DH,3,HIVEXPO INFANT,0,REG HCC,PER CLERK ART,MI,OFF DHO,COLLECT,QUARTERLY,FOLLOWUP,PROGPERFORM,Number of infants exposed to HIV,0,Health Center Committee Register,3,Facility
3471,DH,3,HIVEXPO INFANT,0,REG HCC,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,PROGPERFORM,Number of infants exposed to HIV,0,Health Center Committee Register,3,Facility
3471,DH,3,HIVEXPO INFANT,0,REG HCC,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,FOLLOWUP,PROGPERFORM,Number of infants exposed to HIV,0,Health Center Committee Register,3,Facility
3471,DH,3,HIVEXPO INFANT,0,REG HCC,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,PROGPERFORM,Number of infants exposed to HIV,0,Health Center Committee Register,3,Facility
3471,DH,3,PREART,0,REG HCC,PER CLERK ART,MI,OFF DHO,COLLECT,QUARTERLY,FOLLOWUP,PROGPERFORM,Pre ART,0,Health Center Committee Register,3,Facility
3471,DH,3,PREART,0,REG HCC,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,PROGPERFORM,Pre ART,0,Health Center Committee Register,3,Facility
3471,DH,3,PREART,0,REG HCC,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,FOLLOWUP,PROGPERFORM,Pre ART,0,Health Center Committee Register,3,Facility
3471,DH,3,PREART,0,REG HCC,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,PROGPERFORM,Pre ART,0,Health Center Committee Register,3,Facility
3471,DH,3,MI,0,CARD HP,PER CLERK ART,MI,CARD HP,CLIENT,ASNEED,CLIENTINFO,REFER,Missing Information,0,Health Passport,3,Facility
3471,DH,3,MI,0,CARD HP,PER NURSE,MI,CARD HP,CLIENT,ASNEED,CLIENTINFO,REFER,Missing Information,0,Health Passport,3,Facility
3471,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF DHO,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER NURSE,MI,PER MOH,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,3,TREAT,0,REG ART,PER NURSE,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULT,0,CARD MAS,PER CLERK ART,MI,PER HSA,INPER,WEEKLY,FOLLOWUP,RETENT,Defaulters,0,Master Card,3,Facility
3471,DH,4,DEFAULT,0,CARD MAS,PER CLERK ART,MI,PER EXPCLIENT,INPER,WEEKLY,FOLLOWUP,RETENT,Defaulters,0,Master Card,3,Facility
3471,DH,4,DEFAULT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Defaulters,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Defaulters,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,Defaulters,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,Defaulters,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULTRATE,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,The default rate,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULTRATE,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,The default rate,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULTRATE,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,QUARTERLY,GENRPT,PROGPERFORM,The default rate,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,4,DEFAULTRATE,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,GENRPT,PROGPERFORM,The default rate,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,8,NA,0,DONTKNOW,NA,NA,NA,NA,NA,NA,NA,Not Available,0,Don't Know,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women tested for HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women tested for HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women tested for HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women tested for HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Number of pregnant women initiated on ART,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Number of pregnant women initiated on ART,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Number of pregnant women initiated on ART,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Number of pregnant women initiated on ART,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,DELIVERY HOSPITAL,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Delivery In Hospital,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,DELIVERY HOSPITAL,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Delivery In Hospital,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,DELIVERY HOSPITAL,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Delivery In Hospital,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,DELIVERY HOSPITAL,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Delivery In Hospital,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,HIVEXPO INFANT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Number of infants exposed to HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,HIVEXPO INFANT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Number of infants exposed to HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,HIVEXPO INFANT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,Number of infants exposed to HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,HIVEXPO INFANT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,Number of infants exposed to HIV,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,PREVALENCE PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,HIV prevalence rate among pregnant women,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,PREVALENCE PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,HIV prevalence rate among pregnant women,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,PREVALENCE PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,CASELOAD,PROGPERFORM,HIV prevalence rate among pregnant women,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,PREVALENCE PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,CASELOAD,PROGPERFORM,HIV prevalence rate among pregnant women,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,6,TEST HIVPOS PREGNANT,0,REG HTC,PER COUNS HTC,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women tested HIV positive,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,TEST HIVPOS PREGNANT,0,REG HTC,PER COUNS HTC,MI,OFF DHO,COLLECT,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women tested HIV positive,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,TEST HIVPOS PREGNANT,0,REG HTC,PER COUNS HTC,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women tested HIV positive,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,TEST HIVPOS PREGNANT,0,REG HTC,PER COUNS HTC,MI,PER MOH,COLLECT,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women tested HIV positive,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG HTC,PER COUNS HTC,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women initiated on ART,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG HTC,PER COUNS HTC,MI,OFF DHO,COLLECT,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women initiated on ART,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG HTC,PER COUNS HTC,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women initiated on ART,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,INIT ART PREGNANT,0,REG HTC,PER COUNS HTC,MI,PER MOH,COLLECT,MONTH Q,TREATINIT,PROGPERFORM,Number of pregnant women initiated on ART,0,HIV Testing and Counseling Register,3,Facility
3471,DH,6,INIT PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Antenatal Care Register,3,Facility
3471,DH,6,INIT PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,COLLECT,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Antenatal Care Register,3,Facility
3471,DH,6,INIT PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Antenatal Care Register,3,Facility
3471,DH,6,INIT PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,COLLECT,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Antenatal Care Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women tested for HIV,0,Antenatal Care Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,COLLECT,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women tested for HIV,0,Antenatal Care Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women tested for HIV,0,Antenatal Care Register,3,Facility
3471,DH,6,TEST HIV PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,COLLECT,MONTH Q,DRUG ALL,PROGPERFORM,Number of pregnant women tested for HIV,0,Antenatal Care Register,3,Facility
3471,DH,7,INIT PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,7,INIT PREGNANT,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,7,INIT PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,7,INIT PREGNANT,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of pregnant women initiated on PMTCT,0,Anti-Retroviral Treatment Register,3,Facility
3471,DH,7,TREAT ART PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Pregnant Women on ART,0,Antenatal Care Register,3,Facility
3471,DH,7,TREAT ART PREGNANT,0,REG ANC,PER NURSE,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Pregnant Women on ART,0,Antenatal Care Register,3,Facility
3471,DH,7,TREAT ART PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Pregnant Women on ART,0,Antenatal Care Register,3,Facility
3471,DH,7,TREAT ART PREGNANT,0,REG ANC,PER NURSE,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Pregnant Women on ART,0,Antenatal Care Register,3,Facility
3471,DH,7,MTCTRANS,0,REG ANC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Mother To Child Transmission Rate,0,Antenatal Care Register,3,Facility
3471,DH,7,MTCTRANS,0,REG ANC,PER NURSE,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Mother To Child Transmission Rate,0,Antenatal Care Register,3,Facility
3471,DH,7,MTCTRANS,0,REG ANC,PER NURSE,MI,PER MOH,TRANSPORT AMBULANCE,MONTH Q,PROGPERFORM,PROGPERFORM,Mother To Child Transmission Rate,0,Antenatal Care Register,3,Facility
3471,DH,7,MTCTRANS,0,REG ANC,PER NURSE,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Mother To Child Transmission Rate,0,Antenatal Care Register,3,Facility
3471,DH,8,NA,0,DONTKNOW,NA,NA,NA,NA,NA,NA,NA,Not Available,0,Don't Know,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,DRUG ALL,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,RESMOB,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,PRORITIZE RESOURCE,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,DRUG ALL,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,RESMOB,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,1,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,PRORITIZE RESOURCE,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,3,TEST HIV,TREATINIT,REG HTC,0,0,0,0,2XWEEK,TREATINIT,0,Test HIV,Treatment Initiation,HIV Testing and Counseling Register,3,Facility
3472,DM,4,DEFAULT,FOLLOWUP,CARD MAS,0,0,0,0,QUARTERLY,DEFAULT,0,Defaulters,Default Followup,Master Card,3,Facility
3472,DM,4,DEFAULT,FOLLOWUP,CARD MAS,0,0,0,0,QUARTERLY,FOLLOWUP,0,Defaulters,Default Followup,Master Card,3,Facility
3472,DM,6,TEST HIVPOS PREGNANT,TEST,REG ANC,0,0,0,0,DAILY,TREATINIT,0,Number of pregnant women tested HIV positive,Number of individuals tested,Antenatal Care Register,3,Facility
3472,DM,6,HIVEXPO CHILD,TEST,REG ANC,0,0,0,0,DAILY,TREATINIT,0,Number of children exposed to HIV,Number of individuals tested,Antenatal Care Register,3,Facility
3472,DM,8,TREAT ART,DQ,RPT COHORT,0,0,0,0,QUARTERLY,DRUG ALL,0,Treatment ART,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,TREAT ART,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PLAN,0,Treatment ART,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,TREAT ART,DQ,RPT COHORT,0,0,0,0,QUARTERLY,TREND,0,Treatment ART,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,TREAT ART,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Treatment ART,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,MORTALITY,DQ,RPT COHORT,0,0,0,0,QUARTERLY,DRUG ALL,0,Mortality,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,MORTALITY,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PLAN,0,Mortality,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,MORTALITY,DQ,RPT COHORT,0,0,0,0,QUARTERLY,TREND,0,Mortality,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,MORTALITY,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Mortality,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,DEFAULT,DQ,RPT COHORT,0,0,0,0,QUARTERLY,DRUG ALL,0,Defaulters,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,DEFAULT,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PLAN,0,Defaulters,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,DEFAULT,DQ,RPT COHORT,0,0,0,0,QUARTERLY,TREND,0,Defaulters,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,DEFAULT,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Defaulters,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,HIVEXPO CHILD,DQ,RPT COHORT,0,0,0,0,QUARTERLY,DRUG ALL,0,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,HIVEXPO CHILD,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PLAN,0,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,HIVEXPO CHILD,DQ,RPT COHORT,0,0,0,0,QUARTERLY,TREND,0,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,8,HIVEXPO CHILD,DQ,RPT COHORT,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,RESMOB,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,DRUG ALL,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,DRUG MANAGE,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,DAILY,PRIORITIZE RESOURCE,0,Drug Supply,Drug Supply,Stock Card,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,RESMOB,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,DRUG ALL,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,DRUG MANAGE,0,Drug Supply,Drug Supply,Facility,3,Facility
3472,DM,9,DRUG SUPPLY,DRUG SUPPLY,FAC,0,0,0,0,DAILY,PRIORITIZE RESOURCE,0,Drug Supply,Drug Supply,Facility,3,Facility
4111,DH,1,DRUG CONSUMP,0,CARD DRUGTLY,PER CLERK ART,MI,OFF DRUG,INPER,MI,DRUG ALL,DRUG ALL,Drug Consumption,0,Drug Tally Card,4,Community
4111,DH,1,DEFAULT,0,REG ART,PER CLERK ART,MI,OFF ART,NONE,MI,DEFAULT,PROGPERFORM,Defaulters,0,Anti-Retroviral Treatment Register,4,Community
4111,DH,2,CD4COUNT,0,REG ART,PER CD4,MI,PER DOCTOR,INPER,DAILY,TREATINIT,MI,CD4 Count,0,Anti-Retroviral Treatment Register,4,Community
4111,DH,2,CD4COUNT,0,CARD HP,PER CD4,MI,PER DOCTOR,INPER,DAILY,TREATINIT,MI,CD4 Count,0,Health Passport,4,Community
4111,DH,2,HIVPOS,0,REG VCT,PER CLERK ART,MI,PER DOCTOR,INPER,DAILY,REFER,MI,Number of HIV positive individuals,0,Voluntary Counseling and Testing Register,4,Community
4111,DH,2,HIVNEG,0,REG VCT,PER CLERK ART,MI,PER DOCTOR,INPER,DAILY,REFER,MI,Number of HIV negative individuals,0,Voluntary Counseling and Testing Register,4,Community
4111,DH,3,TREAT,0,CARD HP,PER CLERK ART,MI,PER DOCTOR,INPER,MI,TREATINIT,MI,Patients Treated,0,Health Passport,4,Community
4111,DH,3,CD4COUNT,0,REG ART,PER CLERK ART,MI,TRANS NONE,MI,MI,TREATADHERE,MI,CD4 Count,0,Anti-Retroviral Treatment Register,4,Community
4111,DH,4,BOOKAPPT,0,CARD MAS,PER CLERK ART,MI,MI,MI,MI,MI,MI,Book Appointment,0,Master Card,4,Community
4111,DH,4,DEFAULT,0,RPT ART,PER CLERK ART,MI,PER SUPER MOH,COLLECT,QUARTERLY,FOLLOWUP,PROGPERFORM,Defaulters,0,ART Report,4,Community
4111,DH,6,TEST HIV PREGNANT,0,CARD MAS,PER CLERK ART,MI,PER MOH,COLLECT,DAILY,REFER,MI,Number of pregnant women tested for HIV,0,Master Card,4,Community
4111,DH,6,TEST HIV PREGNANT,0,CARD MAS,PER CLERK ART,MI,GENRPT,COLLECT,DAILY,REFER,MI,Number of pregnant women tested for HIV,0,Master Card,4,Community
4111,DH,6,MI,0,CARD CHP,PER CLERK ART,MI,TRANS NONE,NONE,MI,MENTOR,MI,Missing Information,0,Child Health Passport,4,Community
4111,DH,6,MI,0,CARD MHP,PER CLERK ART,MI,TRANS NONE,NONE,MI,TREATINIT,MI,Missing Information,0,Mother Health Passport,4,Community
4111,DH,5,NA,0,NO DATA,NA,NA,NA,NA,NA,NA,NA,Not Available,0,No Data,4,Community
4111,DH,7,MI,0,RPT ART,PER CLERK DATA,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FACPERFORM,Missing Information,0,ART Report,4,Community
4111,DH,7,MI,0,RPT ART,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FACPERFORM,Missing Information,0,ART Report,4,Community
4111,DH,7,MI,0,RPT CPT,PER CLERK DATA,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FACPERFORM,Missing Information,0,CPT Report,4,Community
4111,DH,7,MI,0,RPT CPT,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FACPERFORM,Missing Information,0,CPT Report,4,Community
4111,DH,7,TREAT CPT CHILD,0,RPT ART,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,ART Report,4,Community
4111,DH,7,TREAT CPT CHILD,0,RPT ART,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,ART Report,4,Community
4111,DH,7,TREAT CPT CHILD,0,RPT ART,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,ART Report,4,Community
