Program,Table,Element,Abbreviation,Topic,HIV_Flag,REPORT_Flag,TB_Flag,ART_Flag,Maternity_Flag,Date_Flag
HMIS,DHIS,PED GENERAL MALNUTRITION,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED GENERAL PALSY,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED GOITRE,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED IN PATIENT DAYS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED INFLUENZA  ALL FORMS ,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED INTESTINAL WORMS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED JAUNDICE AND INFECTIVE HEPATITIS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED MALARIA  PRESUMPTIVE ,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED MASTODITIS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED MEASLES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED MENINGITIS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED MUSCULOSKELETAL PAINS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED NEONATAL TETANUS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED NO OF PATIENTS OPERATED ON WITHIN 7 DAYS,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED NO OF PATIENTS SEEN BY SPECIALIST WITHIN 4WKS OF APPOINTMENT,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED NO OF PATIENTS WHO ABSCONDED,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED NO OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF MORE THAN 7 DAYS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED NO OF REPORTED KEY MEDICINES STOCK OUTS OF MORE THAN 7 DAYS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED NO OF REPORTED NON FUNCTIONAL MEDICAL EQUIPMENT LASTING MORE THAN 7DAYS   ,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED OCCUPATIONAL RELATED INJURIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED OPD TOTAL ATTENDANCE,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED OTHER GENITO URINARY TRACT INFECTION,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED OTHER IMMUNIZABLE DISEASES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED OTHER INFECTIONS OF THE HEART,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED OTITIS MEDIA,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED PLAGUE,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED PNEUMONIA  5 YR AND ABOVE  ,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED PNEUMONIA UNDER 5,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED POLIO,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED RABIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED RHEUMATIC HEART DISEASE,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED ROAD TRAFFIC INJURIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED SEPSIS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED SEXUAL ASSAULT INJURIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED SEXUALLY TRANSMITTED INFECTIONS,PED,PED,Y,N,N,N,N,N
HMIS,DHIS,PED TETANUS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TOTAL NUMBER OF ADMISSIONS,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED TOTAL NUMBER OF DISCHARGES,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED TOTAL NUMBER OF IN PATIENT DAYS,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED TOTAL NUMBER OF IN PATIENT DEATHS,PED,PED,N,Y,N,N,N,N
HMIS,DHIS,PED TRAUMA CHEST AND ABDOMEN,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TRAUMA EXTREMITIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TRAUMA HEAD INJURIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TRAUMA SPINAL INJURIES,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TRAUMATIC CONDITIONS,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED TUBERCULOSIS,PED,PED,N,N,Y,N,N,N
HMIS,DHIS,PED TYPHOID FEVER,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PED YELLOW FEVER,PED,PED,N,N,N,N,N,N
HMIS,DHIS,PHA ALDOMET  METHODOPAL ,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA AMINOPHYLLINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA ATROPINE SULPHATE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA BENZHEXOL,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA BENZYL PENICILLIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA CHLORAMPHENICOL,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA CHLORPROMAZINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA CIMETIDINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA CULTURE PLATES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DAPSON,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DEFIBULLATOR,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DENTAL AMALGAM,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DEXAMETHAZONE EYE DROPS 01%,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DIAZEPAM,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA DIGOXIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA ECG,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA EDTA TUBES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA FBC MACHINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA FRUSEMIDE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA FUNCTIONING VENTILATOR,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA GENTAMICIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA GLIBENCLAMIDE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA GLUCOSE REAGENTS,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA GLYCERYLTRINITRATE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA HALOTHANE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA HORMONES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA ISOTONE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA LENTE INSULIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA LIGNOCAINE CARTRIDGE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA METRONIDAZOLE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA MOBILE X RAY MACHINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA MORPHINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA NASO GASTRIC TUBES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA OXYTOCIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA PARALDEHYDE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA PETHIDINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA PREDNISOLONE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA PROPRANOLOL,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA RANITIDINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA REAGENTS FOR HIV,PHA,HIV,Y,N,N,N,N,N
HMIS,DHIS,PHA SALBUTAMOL INHALER,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA SALBUTAMOL NEBULIZER,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA SOLUBLE INSULIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA SUCTION TUBES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA SUTURES,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA SYNTOMETRINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA THERMAL PAPER,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA THIOPENTONE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA U + E MACHINE,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA ULTRA SOUND,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA URINARY CATHETERS,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA WARFARIN,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHA X RAY FILMS,PHA,PHA,N,N,N,N,N,N
HMIS,DHIS,PHARMACIST IN POST,PHARMACIST,,N,N,N,N,N,N
HMIS,DHIS,PHARMACY TECHN IN POST,PHARMACY,,N,N,N,N,N,N
HMIS,DHIS,PHYSICIAN,PHYSICIAN,,N,N,N,N,N,N
HMIS,DHIS,PHYSIOTHERAPIST,PHYSIOTHERAPIST,,N,N,N,N,N,N
HMIS,DHIS,PLAGUE ADMISSION,PLAGUE,,N,N,N,N,N,N
HMIS,DHIS,PLAGUE INPATIENT DEATH,PLAGUE,,N,N,N,N,N,N
HMIS,DHIS,PLC AIDS,PLC,OPD,Y,N,N,N,N,N
HMIS,DHIS,PLC ALL CANCER OF THE CENTRAL NERVOUS SYSTEM,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL CANCERS OF DIGESTIVE ORGANS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL CANCERS OF RESPIRATORY ORGANS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL CANCERS OF THE BONE AND CARTILAGE,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL CANCERS OF URINARY ORGANS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL FEMALE GENITAL ORGANS CANCERS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL MALE GENITAL ORGAN CANCERS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL MALIGNANT MELANOMA OF THE SKIN,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL OTHER CANCERS OF THE ENDOCLINE GLANDS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ALL OTHER CANCERS OF THE THROAT,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC AVN,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC BRAIN CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC BREAST CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC BRONCHUS CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC BURKITTS LYMPHOMAS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE ANUS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE BLADDER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE EYE,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE LIVER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE OVARY,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE PANCREAS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE RECTUM,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE THYROID GLAND,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE VAGINA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CANCER OF THE VULVA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC CERVICAL CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC COLON CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC DERMATOFIBROSARCOMA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC ENCEPHALOPATHY,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC FEMALES MORPHINE,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC GASTRICSTOMACH CANCERS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC HODGIKINS AND NON HODGIKINS LYMPHAS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC KAPOSI SARCOMA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC KIDNEY CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC LARYPHARYNGEAL CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC LEUKEMIA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC LUNGS CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC MALES MORPHINE,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC MARKELS CARCINOMA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC MAXILLARY CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC MELANOM,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC NASOPHARYNGEAL CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC OESOPHAGUS CANCERS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC OROPHARYNGEAL CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC OVARY CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC PARAPLEGIA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC PARTLY DIFFERENTIATED CARCINOMA,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC PENILE CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC PROSTATE CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC RHEUMATOID ARTHRITIS,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC SEQUAMOUS CELL CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC TONQUE CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PLC TRECHEA CANCER,PLC,OPD,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA ADMISSION,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA INPATIENT DEATH,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA NEW,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA UNDER 5 YEARS ADMISSION,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA UNDER 5 YEARS INPATIENT DEATH,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,PNEUMONIA UNDER 5 YEARS NEW,PNEUMONIA,,N,N,N,N,N,N
HMIS,DHIS,POPULATION GENDER AND LOCATION,POPULATION,,N,N,N,N,N,N
HMIS,DHIS,POSTNATAL FIRST VISIT WITHIN 2 WEEKS OF DELIVERY,POSTNATAL,MATERNAL,N,N,N,N,Y,N
HMIS,DHIS,POSTNATAL WOMAN RECEIVING VITAMIN A WITHIN 2 WEEKS OF DELIVERY,POSTNATAL,MATERNAL,N,N,N,N,Y,N
HMIS,DHIS,POSTPONED CRYO DONE HIV+,POSTPONED,,N,N,N,N,N,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM ,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  ADMISSIONS,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  DEFAULT  LOST TO FOLLOW UP  F,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  DIED H,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE ADMISSIONS,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE DEFAULT  LOST TO FOLLOW UP  F,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE NON RECOVERED  TREATMENT FAILURE ,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE RECOVERED  TRANSITIONED  E,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL AT START DATE,PREGNANT,MATERNAL,N,Y,N,N,Y,Y
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL AT THE END OF THE MONTH,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL WHO RECEIVED SUPPLEMENTARY FOOD,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL=E+F+H+I+J,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TRANSFERRED OUT J,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  NON RECOVERED  TREATMENT FAILURE  I,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  RECOVERED  TRANSITIONED  E,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE END OF THE MONTH,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE MONTH,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE START OF THE MONTH,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL=E+F+H+I+J,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TRANSFERRED OUT J,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM MODERATE DIED H,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM MODERATE TOTAL AT THE START OF THE MONTH,PREGNANT,MATERNAL,N,Y,N,N,Y,N
HMIS,DHIS,PT AMPUTATIONS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT ARTHRITIS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT ARTHROGLYPOSIS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT BACK PAIN,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT BELLS PALSY,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT BENZY GENTA AMOX,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT BURNS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT CARDIOVASCULAR ACCIDENT STROKE,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT CEREBRAL PALSY,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT CONTRIMOXALE,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT FRACTURES,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT HEAD INJURY,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT MASCULAR DYSTROPHY,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT MUSCULAR SKELETAL PAIN,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT OTHER,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT PARAPARESIS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT PARKINSON,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT PERIPHERAL NEUROPATHY,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT PNEUMONIA OTHER,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT SEVERE PNEUMONIA BENZYL AMOXICILLIN,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT SEVERE PNEUMONIA OTHER,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT SOFT TISSUE INJURIES,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT SPINAL BUFIDA,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT SPINAL CORD LESSIONS,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT TALIPES,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT TB SPINE,PT,PT,N,N,Y,N,N,N
HMIS,DHIS,PT VERY SEVERE PNEUMONIA CHHLORAMPHENICOL,PT,PT,N,N,N,N,N,N
HMIS,DHIS,PT VERY SEVERE PNEUMONIA OTHER,PT,PT,N,N,N,N,N,N
HMIS,DHIS,RABIES ADMISSION,RABIES,,N,N,N,N,N,N
HMIS,DHIS,RABIES INPATIENT DEATH,RABIES,,N,N,N,N,N,N
HMIS,DHIS,RADIOGRAPHY TECHN IN POST,RADIOGRAPHY,,N,N,N,N,N,N
HMIS,DHIS,RADIOLOGISTS IN POSTS,RADIOLOGISTS,,N,N,N,N,N,N
HMIS,DHIS,REGISTERED NURSES IN POST,REGISTERED,,N,N,N,N,N,N
HMIS,DHIS,RUTF ADMISSIONS,RUTF,RUTF,N,N,N,N,N,N
HMIS,DHIS,RUTF DELIVERIES RECEIVED IN THE MONTH,RUTF,RUTF,N,Y,N,N,N,N
HMIS,DHIS,RUTF PACKAGING AND UNIT,RUTF,RUTF,N,N,N,N,N,N
HMIS,DHIS,RUTF QUANTITY DISTRIBUTED TO BENEFICIARIES,RUTF,RUTF,N,N,N,N,N,N
HMIS,DHIS,RUTF QUANTITY LOST,RUTF,RUTF,N,N,N,N,N,N
HMIS,DHIS,RUTF QUANTITY USED FOR COOKING DEMONSTRATION,RUTF,RUTF,N,N,N,N,N,N
HMIS,DHIS,RUTF REQUEST FOR THE FOLLOWING MONTH,RUTF,RUTF,N,Y,N,N,N,N
HMIS,DHIS,RUTF STOCK ON FIRST DAY OF THE MONTH,RUTF,RUTF,N,Y,N,N,N,N
HMIS,DHIS,RUTF STOCK ON LAST DAY OF THE MONTH,RUTF,RUTF,N,Y,N,N,N,N
HMIS,DHIS,SC AMOUNT OF FUNDS RECEIVED FOR DEWORMING,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC BILHAZIA MASS DRUG ADMINISTRATION CONDUCTED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF BILHAZIA CASES IN A MONTH,SC,SC,N,Y,N,N,N,N
HMIS,DHIS,SC NO OF DRUGS RECEIVED  PRAZEQUANTEL ,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF DRUGS REMAINING,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF DRUGS USED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF FEMALE CASES,SC,SC,N,Y,N,N,N,N
HMIS,DHIS,SC NO OF HEALTH WORKERS TRAINED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF MALE CASES,SC,SC,N,Y,N,N,N,N
HMIS,DHIS,SC NO OF NON SCHOOL GOING CHILDREN WHO RECEIVED THE DRUGS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF PUPILS WHO REPORTED THE SIDE EFFECTS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF SCHOOL GOING CHILDREN IN THE DISTRICT,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF SCHOOL GOING CHILDREN REGISTERED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF SCHOOL GOING CHILDREN WHO RECEIVED THE DRUGS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF SUPERVISORS FOR THE DEWORMING EXERCISE,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF TRAININGS CONDUCTED FOR LOCAL LEADERS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC NO OF TRAININGS CONDUCTED FOR TEACHERS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC SOCIAL MOBILIZATION CAMPAIGNS CONDUCTED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC TRAININGS CONDUCTED FOR HEALTH WORKERS,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SC TYPE OF SIDE EFFECTS REPORTED,SC,SC,N,N,N,N,N,N
HMIS,DHIS,SCABIES ADMISSION,SCABIES,,N,N,N,N,N,N
HMIS,DHIS,SCABIES INPATIENT DEATH,SCABIES,,N,N,N,N,N,N
HMIS,DHIS,SCABIES NEW,SCABIES,,N,N,N,N,N,N
HMIS,DHIS,SDC ON ART RIC IN 12 MONTHS,SDC,ART,Y,Y,N,Y,N,N
HMIS,DHIS,SDC STARTED ON ART,SDC,ART,Y,N,N,Y,N,N
HMIS,DHIS,SDC STARTED ON ART BASED ON SDC AS ELIGIBILITY,SDC,ART,Y,N,N,Y,N,N
HMIS,DHIS,SEXUALLY ACTIVE POPULATION,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS # FILM SHOWS,SEXUALLY,STI,Y,Y,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS # OF COMMUNITY MEETINGS COMMEMORATION DAYS,SEXUALLY,STI,Y,Y,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS # OF INTERACTIVE DRAMA SESSIONS,SEXUALLY,STI,Y,Y,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS # ROAD SHOWS,SEXUALLY,STI,Y,Y,N,N,N,N
